CASENUM,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
202204138426,1,1,1JJV532B*PL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10945,Refrigerated Van,2023,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202204140672,2,1,1DW1A281*NS******,2023-07-21 02:47:50,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2022,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
202204140692,2,1,1UYFS248*8A******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2008,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
202204140693,2,1,4YMBU081*JM******,2023-07-21 02:47:50,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2018,,,6,UNITED STATES (USA),IOWA,MISSOURI VALLEY,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,8.000,,1,,
202204142458,2,1,3H3V532K*NJ******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202204142798,3,1,1L9BE172*L1317***,2023-07-21 02:47:50,0,6,TRAILER,10828,"LEGEND MANUFACTURING, INC.",4887,LEGEND MANUFACTURING INC,11890,Legend Manufacturing Inc,2020,,,6,UNITED STATES (USA),MICHIGAN,ALMA,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,17.000,,2,,
202204151981,1,1,1JJV532D*ML******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2021,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204155840,1,1,1E9AL162*6L252***,2023-07-21 02:47:50,1,6,TRAILER,3967,"EMERSON TRAILERS, INC.",4114,EMERSON TRAILERS,8833,Emerson Trailers,2006,,,6,UNITED STATES (USA),FLORIDA,LAKE ALFRED,,,,,61,Trailer,,,,,114,Angle Iron,,,16.000,Body Type: Lawn Trailer,2,,
202204157200,1,1,5MAMN532*EC******,2023-07-21 02:47:50,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2014,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,,,Commerce Street,61,Trailer,,,,,101,Other,,,53.000,No Frame,2,,
202204159118,1,1,1DW1A532*YS******,2023-07-21 02:47:50,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2000,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204162238,3,1,1STX9YJ2*GJ******,2023-07-21 02:47:50,0,6,TRAILER,7436,AIRSTREAM INC.,10805,AIRSTREAM,30109,Flying Cloud,2016,,,6,UNITED STATES (USA),OHIO,JACKSON CENTER,,,,"Body Type: Semi-monocoque, 102"" wide body, continuous curved, shiny aluminum shell, contoured window glass, frames, and doors",61,Trailer,,,,,,,,,26.000,"Type of Trailer/Motorhome: Center Bath, Split, Rear Bedroom",2,,
202204164426,1,1,3H3C492S*RT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,1994,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,49.000,Material: Steel,2,,
202204165452,1,1,1GRAA962*FB******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204167709,2,1,1JKDLA40*7M******,2023-07-21 02:47:50,0,6,TRAILER,11399,"INTERSTATE TRAILERS, INC.",8149,"INTERSTATE TRAILERS, INC.",21789,"Interstate Trailers, Inc.",2007,,,6,UNITED STATES (USA),TEXAS,MANSFIELD,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,2,Pintle Hitch/Hook,24.000,,2,,
202204168881,2,1,1JJV532D*EL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2014,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204173648,1,1,1UYVS253*HP******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204173648,2,1,LJRC4126*LC******,2023-07-21 02:47:50,0,6,TRAILER,9950,"CIMC VEHICLES GROUP CO., LTD.",4101,CIMC VEHICLES GROUP CO,8811,CIMC VEHICLES GROUP CO,2020,,,8,CHINA,,QINGDAO,QCTE,,,"GVWR = 30,000-34,990kg",61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,109,Container Chassis/Container Trailer,,,41.000,,2,,
202204174717,3,1,3H3V532C*LR******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204175169,2,1,46UFD202*M1******,2023-07-21 02:47:50,0,6,TRAILER,16231,"ROADCLIPPER ENTERPRISES, INC.",9987,"ROADCLIPPER ENTERPRISES, INC.",25839,"Roadclipper Enterprises, Inc.",2021,,,6,UNITED STATES (USA),TEXAS,MT. PLEASANT,,,,,61,Trailer,,,,,32,Open Bed Trailer,3,Gooseneck,20.000,Open - Tilt Bed,2,,
202204176265,3,1,1UYVS253*4M******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2004,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204181581,1,1,2SFKL336*M1******,2023-07-21 02:47:50,0,6,TRAILER,16005,SOUTHLAND TRAILER CORP.,6059,STC,24510,STC,2021,,,1,CANADA,ALBERTA,LETHBRIDGE,,,,,61,Trailer,6,"Class 5: 16,001 - 19,500 lb (7,258 - 8,845 kg)",,,51,Box Trailer,14,Bumper Pull,,Length: 14-18 ft,2,,
202204182072,2,1,1UYVS253*GM******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2016,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204187632,1,1,1UYFS248*M5******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2021,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
202204187975,1,1,1T9UB122*EB540***,2023-07-21 02:47:50,1,6,TRAILER,3629,TXTX LLC,3225,TAKE 3 TRAILERS INC,7359,Take 3 Trailers Inc,2014,,,6,UNITED STATES (USA),TEXAS,BRENHAM,,,,,61,Trailer,,,,,16,Utility Trailer,30,Other,12.000,,2,,
202204188164,1,1,1JJV532D*LL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2020,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204190243,1,1,1XNBD122*K1******,2023-07-21 02:47:50,0,6,TRAILER,15744,"TRIPLE CROWN TRAILERS, LLC",5454,"TRIPLE CROWN TRAILERS, INC",29556,"Triple Crown Trailers, Inc",2019,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,1,Ball Type Pull,12.000,,2,,
202204190668,2,1,10BDA410*GP******,2023-07-21 02:47:50,0,6,TRAILER,5083,BRENNER TANK LLC,6976,BRENNER/BEALL/LAFAYETTE,21579,DRY BULK,2016,,,6,UNITED STATES (USA),OREGON,PORTLAND,,,,,61,Trailer,,,,,,,,,,Type of Material: Aluminum,1,,
202204190785,2,1,1RNF48A2*RR******,2023-07-21 02:47:50,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2024,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
202204193754,1,1,5NHUAMZ2*CU******,2023-07-21 02:47:50,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2382,Auto Master,2012,,,6,UNITED STATES (USA),GEORGIA,OCILLA,,,,193 Industrial Drive,61,Trailer,,,,,16,Utility Trailer,,,24.000,,2,,
202204195449,1,1,558MTB32*MK******,2023-07-21 02:47:50,1,6,TRAILER,7785,MAC LTT INC.,2552,MAC,6384,MAC,2021,,,6,UNITED STATES (USA),OHIO,KENT,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,,,,,,Trailer Type = Aluminium DOT 406,2,,
202204196035,2,1,3H3V532C*DT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2013,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202204198267,1,1,1UYVS253*M6******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2021,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204202981,1,1,1JJV532W*7L******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2007,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204202987,1,1,1TTF482C*F3******,2023-07-21 02:47:50,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,12050,TRANSCRAFT/WABASH,27663,Combo Steel/Alum Flatbed,2015,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,,2,,
202204203021,2,1,1TTE482S*N3******,2023-07-21 02:47:50,0,6,TRAILER,8231,TRANSCRAFT CORPORATION,12050,TRANSCRAFT/WABASH,27662,Steel Flatbed,2022,,,6,UNITED STATES (USA),KENTUCKY,CADIZ,,,,,61,Trailer,,,,,61,Drop Deck Trailer,6,Kingpin,48.000,Steel Platform: ETL 2000 Extendable Flat / ETLD Drop Deck Extendable / DTL 3000 Drop Deck,2,,
202204206926,2,1,16VDX142*G5******,2023-07-21 02:47:50,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2016,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,,,14.000,Dump Trailer,2,,
202204209904,2,1,5JWCG242*KN******,2023-07-21 02:47:50,1,6,TRAILER,9916,NOVAE LLC,1109,CAM SUPERLINE,4398,Cam Superline,2019,,,6,UNITED STATES (USA),IOWA,CLARINDA (NOVAE),,,,,61,Trailer,,,,,16,Utility Trailer,2,Pintle Hitch/Hook,24.000,Utility Tandem Axle,2,,
202204219766,1,1,1TDH4222*HB******,2023-07-21 02:47:50,0,6,TRAILER,8330,TIMPTE INC.,5331,"TIMPTE, INC",13636,Timpte,2017,,,6,UNITED STATES (USA),NEBRASKA,DAVID CITY,,,,"Seventh VIN position indicates the additional length of the trailer to the nearest inch up to 9 inches. If the additional length is 10 inches or more the seventh character is zero (0) and the sixth character will be increased to the next foot. For example : a 42ft 9in trailer will be represent in VIN position 5, 6 & 7 as ""429"" and a 42ft 10in. trailer will be represented in VIN position 5 , 6 & 7 as ""430"" respectively.",61,Trailer,,,,,174,Dry Bulk Trailer,,,42.000,Dry Bulk-Bottom Hopper,2,,
202204221697,1,1,4R7BD162*MC******,2023-07-21 02:47:50,0,6,TRAILER,7387,"TOP HAT INDUSTRIES, INC.",5660,TOP HAT INDUSTRIES,14641,Top Hat Industries,2021,,,6,UNITED STATES (USA),TEXAS,COOKVILLE,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,14,Bumper Pull,16.000,,2,,
202204223414,1,1,16VDX122*H5******,2023-07-21 02:47:50,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2017,,,6,UNITED STATES (USA),OKLAHOMA,MADILL,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,,,12.000,Dump Trailer,2,,
202204224277,1,1,1K9BM801*LT244***,2023-07-21 02:47:50,0,6,TRAILER,8603,"K & K SYSTEMS, INC.",6391,"K & K SYSTEMS, INC.",29524,"K & K SYSTEMS, INC.",2020,,,6,UNITED STATES (USA),MISSISSIPPI,TUPELO,,,,,61,Trailer,,,,,,,1,Ball Type Pull,80.000,Message Board,1,,
202204226948,2,1,4WW4412A*J7******,2023-07-21 02:47:50,0,6,TRAILER,11681,WILSON TRAILER CO.,3855,WILSON TRAILER CO.,8390,Wilson Trailer Co.,2018,,,6,UNITED STATES (USA),SOUTH DAKOTA,LENNOX,,,,Type of suspension: Air Ride,61,Trailer,,,,,101,Other,,,41.000,Grain Trailer,2,,
202204227152,2,1,1GRAA062*EK******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2014,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204227162,1,1,1JJU2812*GL******,2023-07-21 02:47:50,1,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,22488,20' - 40' Gooseneck,1986,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,3,Gooseneck,28.000,,1,,
202204228687,1,1,53FBE142*NF******,2023-07-21 02:47:50,0,6,TRAILER,7521,COVERED WAGON TRAILERS LLC.,6356,COVERED WAGON TRAILERS,17587,Covered Wagon Trailers,2022,,,6,UNITED STATES (USA),GEORGIA,FITZGERALD,,,,,61,Trailer,,,,,160,Cargo Trailer,14,Bumper Pull,14.000,Enclosed - General Cargo,2,,
202204229108,1,1,7SLE1EM3*NT******,2023-07-21 02:47:50,0,6,TRAILER,21081,"ELITE CARGO TRAILERS, LLC",11355,ELITE CARGO TRAILERS,29446,ELITE CARGO TRAILERS,2022,,,6,UNITED STATES (USA),GEORGIA,TIFTON,,,,,61,Trailer,,,,,5,Enclosed Trailer,14,Bumper Pull,36.000,,3,,
202204229566,3,1,13N1452C*W1******,2023-07-21 02:47:50,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1998,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,45.000,Optional Features: sliding suspension,2,,
202204229837,1,1,1RNF53A2*BR******,2023-07-21 02:47:50,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2011,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,53.000,Airride,2,,
202204231848,2,1,5HTAB432*77******,2023-07-21 02:47:50,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2007,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,Body Shape: Straight Elliptical,61,Trailer,,,,,15,Tank Trailer,,,43.000,AL 306/406,2,,
202204231911,2,1,1UYFS245*N5******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2022,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,45.000,,2,,
202204232638,1,1,3H3V331C*GT******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2016,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,33.000,Material: Aluminum/Steel,1,,
202204232772,2,1,50XBE142*KA******,2023-07-21 02:47:50,0,6,TRAILER,14146,"SPARTAN CARGO TRAILERS, LLC",4768,SPARTAN CARGO,10465,Spartan Crago Trailers,2019,,,6,UNITED STATES (USA),GEORGIA,ALMA,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,14.000,,,3,Tandem
202204236429,2,1,1RNF48A2*7R******,2023-07-21 02:47:50,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2007,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,48.000,Airride,2,,
202204237926,1,1,1UYVS253*N6******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2022,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204238466,2,1,4Z1HD182*AS******,2023-07-21 02:47:50,0,6,TRAILER,9165,GATOR MADE INC.,4039,GATOR MADE,8711,Gator Made Inc.,2010,,,6,UNITED STATES (USA),,SOMERSET,Gator Made Inc.,,,,61,Trailer,,,,,,,,,18.000,Trailer Type - Heavy Duty,2,,
202204239531,1,1,1UYFS253*J5******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2018,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204240184,1,1,1UYVS248*N3******,2023-07-21 02:47:50,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2022,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,48.000,,2,,
202204240406,1,1,5V8VC532*PM******,2023-07-21 02:47:50,0,6,TRAILER,16522,VANGUARD NATIONAL TRAILER CORPORTATION,6474,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),17782,VANGUARD NATIONAL TRAILER CORPORATION (VNTC),2023,,,6,UNITED STATES (USA),INDIANA,MONON,,,,,61,Trailer,,,,,186,Dry Freight,6,Kingpin,53.000,Composite Plate Semitrailer (VXP),,3,Tandem
202204240406,2,1,1DW1A532*LS******,2023-07-21 02:47:50,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2020,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202204243018,1,1,1GRAA962*HW******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,48.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202204243835,2,1,1KKVA482*TL******,2023-07-21 02:47:50,1,6,TRAILER,2340,KENTUCKY MANUFACTURING CO.,2048,KENTUCKY,5803,Dry Freight Trailer,1996,,,6,UNITED STATES (USA),KENTUCKY,LOUISVILLE,Kentucky Manufacturing Co.,,,,61,Trailer,,,,,36,Van Trailer,,,48.000,,2,,
202204245334,2,1,13N4482C*X1******,2023-07-21 02:47:50,0,6,TRAILER,12268,FONTAINE COMMERCIAL PLATFORM,1128,FONTAINE TRAILER CO.,4416,Fontaine Trailer Co.,1999,,,6,UNITED STATES (USA),ALABAMA,HALEYVILLE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,,,48.000,Telescoping Platform Trailer,2,,
202204250205,1,1,3H3V532S*NJ******,2023-07-21 02:47:50,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Material: Steel,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202204250320,2,1,4YMBU142*MG******,2023-07-21 02:47:50,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2021,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,14.000,,2,,
202204251065,1,1,5MADA353*6C******,2023-07-21 02:47:50,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2006,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,,,Commerce Street,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,35.000,Aluminum Frame,3,,
202204252278,1,1,1JJV532D*PL******,2023-07-21 02:47:50,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2023,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202204253309,1,1,4X4FSBN2*KV******,2023-07-21 02:47:50,0,6,TRAILER,1084,"FOREST RIVER, INC.",531,FOREST RIVER,2590,Salem Laminated Towables,2019,,,6,UNITED STATES (USA),INDIANA,GOSHEN,Salem Laminated and Wildwood Laminated Towable,,,Address: 2422 Century Drive,61,Trailer,,,,,26,Fifth Wheel,5,Fifth Wheel,37.000,,2,,
202204254542,2,1,4YMBC162*JG******,2023-07-21 02:47:50,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2018,,,6,UNITED STATES (USA),GEORGIA,LAONIA,,,,,61,Trailer,,,,,160,Cargo Trailer,1,Ball Type Pull,16.000,,2,,
202204254580,1,1,1GRAA062*XS******,2023-07-21 02:47:50,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,1999,,,6,UNITED STATES (USA),GEORGIA,SAVANNAH,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,6.000,Trailer Type = Dry Freight/ Reefer/ Insulated Van,2,,
202204254580,2,1,1T9SC422*GB656***,2023-07-21 02:47:50,0,6,TRAILER,2304,"TRINITY TRAILER MFG., INC.",3552,"TRINITY TRAILER MFG., INC.",7903,"TRINITY TRAILER MFG., INC.",2016,,,6,UNITED STATES (USA),IDAHO,BOISE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,42.000,Commodity Body,2,,
202204254609,2,1,5DN15534*4B******,2023-07-21 02:47:50,0,6,TRAILER,8543,WESTERN TRAILER COMPANY,3808,WESTERN TRAILER COMPANY,8295,Western Trailer Company,2004,,,6,UNITED STATES (USA),IDAHO,BOISE,Western Trailer Company,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Transfer (Express Belt),4,,
