CASENUM,VEH_NO,TRAILER_NO,VEHICLEDESCRIPTOR,VINDECODEDON,VINDECODEERROR,VEHICLETYPEID,VEHICLETYPE,MANUFACTURERFULLNAMEID,MANUFACTURERFULLNAME,MAKEID,MAKE,MODELID,MODEL,MODELYEAR,SERIES,TRIM,PLANTCOUNTRYID,PLANTCOUNTRY,PLANTSTATE,PLANTCITY,PLANTCOMPANYNAME,NONLANDUSEID,NONLANDUSE,NOTE,BODYCLASSID,BODYCLASS,GROSSVEHICLEWEIGHTRATINGFROMID,GROSSVEHICLEWEIGHTRATINGFROM,GROSSVEHICLEWEIGHTRATINGTOID,GROSSVEHICLEWEIGHTRATINGTO,TRAILERBODYTYPEID,TRAILERBODYTYPE,TRAILERTYPECONNECTIONID,TRAILERTYPECONNECTION,TRAILERLENGTHFT,OTHERTRAILERINFO,AXLESCOUNT,AXLECONFIGURATIONID,AXLECONFIGURATION
202305354302,1,1,1GRAA561*6K******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,56.000,Dry Freight/ Reefer/ Insulated Van,1,,
202305360867,1,1,3H3C402K*PJ******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2023,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Body Type: SEMITRAILER,61,Trailer,,,,,109,Container Chassis/Container Trailer,6,Kingpin,40.000,,2,,
202305360867,2,1,1UYVS253*K2******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2019,,,6,UNITED STATES (USA),UTAH,CLEARFIELD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305363260,1,1,5MADS363*1C******,2024-08-02 03:06:25,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2001,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,,,Commerce Street,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,36.000,Steel Frame,3,,
202305363806,1,1,4P53H492*P1******,2024-08-02 03:06:25,0,6,TRAILER,16013,"PJ TRAILERS MANUFACTURING, INC.",6060,PJ,28324,PJ,2023,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,,,61,Trailer,,,,,125,Dovetail,3,Gooseneck,49.000,Hydraulic Dovetail Trailer,2,,
202305364014,2,1,1DW1A281*RS******,2024-08-02 03:06:25,0,6,TRAILER,13506,"STOUGHTON TRAILERS, INC.",3414,STOUGHTON TRAILERS,7701,Stoughton trailers,2024,,,6,UNITED STATES (USA),WISCONSIN,STOUGHTON,"Stoughton Trailers, INC",,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,28.000,,1,,
202305365064,2,1,5MADA482*JB******,2024-08-02 03:06:25,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2018,,,6,UNITED STATES (USA),OHIO,ALLIANCE,,,,Burt Street,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,,,48.000,Aluminum Frame,2,,
202305365446,2,1,4C9C5D32*GS071***,2024-08-02 03:06:25,0,6,TRAILER,1250,"CORAS TRAILER MANUFACTURING, INC.",679,"CORAS WELDING SHOP, INC.",3797,Coras Welding,2016,,,6,UNITED STATES (USA),ILLINOIS,STREATOR,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,5,Fifth Wheel,23.000,,2,,
202305365892,2,1,1JJV281D*PL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2023,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,28.000,,1,,
202305366710,1,1,3H3C412S*ST******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,1995,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,109,Container Chassis/Container Trailer,,,41.000,Material: Steel,2,,
202305369545,2,1,1JJV532W*4L******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,2004,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305371070,1,1,7PVBE162*ND******,2024-08-02 03:06:25,0,6,TRAILER,19933,"NATIONCRAFT, LLC",10587,NATIONCRAFT,27821,NATIONCRAFT,2022,,,6,UNITED STATES (USA),GEORGIA,DOUGLAS,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,16.000,,2,,
202305374062,1,1,1W92M452*HS077***,2024-08-02 03:06:25,0,6,TRAILER,1379,WILKENS MANUFACTURING,4447,WILKENS MANUFACTURING,9273,Wilkens Manufacturing,1987,,,6,UNITED STATES (USA),KANSAS,STACKTON,Wilkens Manufacturing Inc,,,,61,Trailer,,,,,132,Open Top Trailer,4,Straight Semi/Semi Trailer,45.000,,2,,
202305379034,1,1,4P5FD402*K1******,2024-08-02 03:06:25,0,6,TRAILER,16013,"PJ TRAILERS MANUFACTURING, INC.",6060,PJ,28324,PJ,2019,,,6,UNITED STATES (USA),TEXAS,SUMNER,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,30,Other,40.000,Variable HITCH based on Size/Type of Trailer,2,,
202305380407,2,1,1XNBU121*L1******,2024-08-02 03:06:25,0,6,TRAILER,15744,"TRIPLE CROWN TRAILERS, LLC",5454,"TRIPLE CROWN TRAILERS, INC",29556,"Triple Crown Trailers, Inc",2020,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,,,61,Trailer,,,,,16,Utility Trailer,1,Ball Type Pull,12.000,,1,,
202305381113,5,1,5EF2GC40*6B******,2024-08-02 03:06:25,0,6,TRAILER,4094,CHEETAH CHASSIS CORPORATION,4029,CHEETAH CHASSIS,8699,CHEETAH CHASSIS,2006,,,6,UNITED STATES (USA),PENNSYLVANIA,BERWICK,,,,,61,Trailer,,,,,46,Chassis,3,Gooseneck,40.000,,2,,
202305381279,2,1,4U8BB232*XM******,2024-08-02 03:06:25,0,6,TRAILER,1807,DRI-DOC INC,6115,DRI-DOC INC,16230,Dri-Doc Inc,1999,Bass,,6,UNITED STATES (USA),ARKANSAS,MOUNTAIN HOME,,,,,61,Trailer,,,,,2,Boat Trailer,,,23.000,,2,,
202305384349,2,1,1UNST422*CL******,2024-08-02 03:06:25,0,6,TRAILER,1739,"DRAGON PRODUCTS, LLC",956,DRAGON PRODUCTS,4976,Dragon Products,2012,,,6,UNITED STATES (USA),TEXAS,LAPORTE,,,,,61,Trailer,,,,,15,Tank Trailer,4,Straight Semi/Semi Trailer,42.000,,2,,
202305384354,1,1,1JJV532W*XL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,4847,WABASH,13327,Wabash National Corporation,1999,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305386726,1,1,3H3V532C*HT******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2017,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202305388834,1,1,573FR342*M3******,2024-08-02 03:06:25,0,6,TRAILER,12235,"GRAND DESIGN RV, LLC",1336,GRAND DESIGN RECREATIONAL,18130,Reflection,2021,Narrow Body,,6,UNITED STATES (USA),INDIANA,MIDDLEBURY,Plant 3,,,"11333 CR 2, Middlebury, IN 46540",61,Trailer,,,,,80,Rec. Trailer,5,Fifth Wheel,34.000,Fifth Wheel Hitch,2,,
202305390342,1,1,53BLTEA2*GU******,2024-08-02 03:06:25,0,6,TRAILER,6339,"LGS INDUSTRIES, INC.",1919,LGS INDUSTRIES,5447,LOOK,2016,,,6,UNITED STATES (USA),GEORGIA,,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,19.000,Length = 10-19,2,,
202305390534,1,1,1GR4M962*KH******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2019,,,6,UNITED STATES (USA),TENNESSEE,HUNTSVILLE,,,,,61,Trailer,,,,,,,6,Kingpin,48.000,Semitrailer - platform,2,,
202305390831,1,1,5MAPA532*RA******,2024-08-02 03:06:25,0,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2024,,,6,UNITED STATES (USA),OHIO,SALEM,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,6,Kingpin,53.000,"FLATBED, FLATBED (SPIF Canadian, SPIF Canadian-Michigan, Type Extendable, Type Lead, Type Pup, Road Warrior",2,,
202305390866,2,1,5HTSN422*17******,2024-08-02 03:06:25,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2001,,,6,UNITED STATES (USA),TENNESSEE,ATHENS,,,,Body Shape: Jet,61,Trailer,,,,,103,Bulk,,,42.000,Al Pneumatic,2,,
202305391841,2,1,1W1K4412*N7******,2024-08-02 03:06:25,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2022,,,6,UNITED STATES (USA),SOUTH DAKOTA,LENNOX,,,,,61,Trailer,,,,,33,Grain Trailer,6,Kingpin,41.000,,2,,
202305393227,1,1,1G9CS162*YC223***,2024-08-02 03:06:25,1,6,TRAILER,1908,GENERAL SHELTERS OF TEXAS INC,6120,GENERAL SHELTERS,16235,General Shelters,2000,Standard,,6,UNITED STATES (USA),TEXAS,CENTER,,,,,61,Trailer,,,,,160,Cargo Trailer,,,16.000,,2,,
202305393303,3,1,7H2BE121*MD******,2024-08-02 03:06:25,0,6,TRAILER,17148,"TJCW, INC.",8360,ROCK SOLID CARGO,22203,Rock Solid Cargo,2021,,,6,UNITED STATES (USA),GEORGIA,DOUGLAS,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,12.000,,1,,
202305393316,1,1,1JJV532D*ML******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2021,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305394729,1,1,1R9BL142*FF600***,2024-08-02 03:06:25,0,6,TRAILER,10468,R & J TRAILERS COMPANY,2651,R & J TRAILERS,6506,R & J Trailers,2015,,,6,UNITED STATES (USA),CALIFORNIA,FRESNO,,,,,61,Trailer,,,,,17,Landscape Trailer,1,Ball Type Pull,14.000,,2,,
202305399470,1,1,575PB142*HT******,2024-08-02 03:06:25,0,6,TRAILER,16014,"UNIVERSAL TRAILER CARGO GROUP, INC.",6061,HAULMARK,15856,Haulmark Trailer,2017,,,6,UNITED STATES (USA),TEXAS,WACO,,,,,61,Trailer,,,,,101,Other,30,Other,14.000,Enclosed or Flatbed Trailer,2,,
202305402202,1,1,4YMBC121*NT******,2024-08-02 03:06:25,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2022,,,6,UNITED STATES (USA),TEXAS,MEXIA,,,,,61,Trailer,,,,,160,Cargo Trailer,1,Ball Type Pull,12.000,,1,,
202305403088,2,1,1S900121*P1303***,2024-08-02 03:06:25,0,6,TRAILER,13596,"SUN COAST TRAILER MANUFACTURERS, INC.",4343,SUN COAST TRAILER,9147,Sun Coast Trailer,2023,,,6,UNITED STATES (USA),FLORIDA,CORAL SPRINGS,"Sun Coast Trailer Manufacturers, Inc.",,,,61,Trailer,,,,,32,Open Bed Trailer,,,12.000,,1,,
202305403221,2,1,5MATA422*LX******,2024-08-02 03:06:25,1,6,TRAILER,5950,"MAC TRAILER MFG, INC.",6826,MAC TRAILER MANUFACTURING,18288,MAC TRAILER MANUFACTURING,2020,,,6,UNITED STATES (USA),TEXAS,RHOME,RHOME 55,,,,61,Trailer,,,,,174,Dry Bulk Trailer,6,Kingpin,42.000,Pneumatic Tanker,2,,
202305403283,1,1,16VVX101*G4******,2024-08-02 03:06:25,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2016,,,6,UNITED STATES (USA),IDAHO,CALDWELL,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,,,10.000,Vanguard Trailer,1,,
202305405590,2,1,5KTUS171*PF******,2024-08-02 03:06:25,0,6,TRAILER,10097,KARAVAN TRAILERS INC.,5044,KARAVAN TRAILER,12425,Karavan Trailer,2023,,,6,UNITED STATES (USA),WISCONSIN,FOX LAKE,,,,,61,Trailer,,,,,16,Utility Trailer,31,Ball Hitch,17.000,FRAME TYPE: Sq. Tube,1,,
202305405790,2,1,1XNGD014*G1******,2024-08-02 03:06:25,0,6,TRAILER,15744,"TRIPLE CROWN TRAILERS, LLC",5454,"TRIPLE CROWN TRAILERS, INC",29556,"Triple Crown Trailers, Inc",2016,,,6,UNITED STATES (USA),FLORIDA,OCALA,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,3,Gooseneck,1.000,,4,,
202305409368,2,1,5LKL5135*41******,2024-08-02 03:06:25,0,6,TRAILER,3083,LOAD KING LLC,8486,LOAD KING,22419,Load King,2004,,,6,UNITED STATES (USA),SOUTH DAKOTA,ELK POINT,,,,,61,Trailer,,,,,11,Lowboy/Low bed Trailer,,,51.000,Frame Capacity of Trailer: 46-55 US tons,3,,
202305412460,2,1,1UYFS253*CA******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2012,,,6,UNITED STATES (USA),ALABAMA,ENTERPRISE,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305416725,1,1,1DPFS406*N1******,2024-08-02 03:06:25,1,6,TRAILER,15277,"NORTRAIL PRODUCTS CO., INC",5859,NORTRAIL,15297,Nortrail Products Company Inc,2022,Swiv-L-Fold,,6,UNITED STATES (USA),NEW YORK,NORWICH,,,,,61,Trailer,,,,,101,Other,,,40.000,Folding Trailer,6,,
202305421875,2,1,3AWF1VT2*PX******,2024-08-02 03:06:25,0,6,TRAILER,14859,FRUEHAUF DE MEXICO S.A. DE C.V.,4963,FRUEHUAF,12125,Fruehuaf,2023,,,12,MEXICO,STATE OF MEXICO,COACALCO,,,,,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,Dry Van,2,,
202305421875,3,1,16WTE422*8A******,2024-08-02 03:06:25,0,6,TRAILER,2208,CERTIFIED STAINLESS SERVICES INC DBA WESTMARK,1771,WEST-MARK,5206,"Certified Stainless Services, Inc dba West-Mark",2008,,,6,UNITED STATES (USA),CALIFORNIA,ATWATER,,,,,61,Trailer,,,,,15,Tank Trailer,,,42.000,NON-SPEC,2,,
202305423280,2,1,3H3V532C*LT******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2020,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202305424134,3,1,L81GV452*7S******,2024-08-02 03:06:25,0,6,TRAILER,10497,"QINGDAO SINGAMAS INDUSTRIAL VEHICLE CO., LTD.",2592,QINGDAO SINGAMAS,6426,Qingdao Singamas,2007,,,8,CHINA,SHANDONG,,,,,,61,Trailer,,,,,,,3,Gooseneck,45.000,,2,,
202305424591,1,1,1UYVS253*M3******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2021,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305424731,2,1,1JJV532D*GL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2016,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305425804,3,1,3H3V532C*MR******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2021,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Trailer Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,Material: ALUMINUM/STEEL,2,,
202305426384,2,1,5FTCE252*L2******,2024-08-02 03:06:25,0,6,TRAILER,6919,FELLING TRAILERS,4771,FELLING TRAILERS,10467,Felling Trailers,2020,,,6,UNITED STATES (USA),MINNESOTA,LITCHFIELD,,,,,61,Trailer,,,,,61,Drop Deck Trailer,2,Pintle Hitch/Hook,25.000,,2,,
202305430058,1,1,4FGB2202*HC******,2024-08-02 03:06:25,0,6,TRAILER,13341,"FEATHERLITE TRAILER MANUFACTURING, LLC",997,FEATHERLITE TRAILERS,4226,Featherlite Trailers,2017,,,6,UNITED STATES (USA),IOWA,CRESCO,,,,,61,Trailer,,,,,182,Stock Trailer,3,Gooseneck,20.000,Aluminum,2,,
202305433042,1,1,1JJV532D*CL******,2024-08-02 03:06:25,0,6,TRAILER,14508,WABASH NATIONAL CORPORATION,12319,WABASH VANS,10942,Dry Van Duraplate,2012,,,6,UNITED STATES (USA),INDIANA,LAFAYETTE,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,,2,,
202305433131,2,1,46UFU162*K1******,2024-08-02 03:06:25,0,6,TRAILER,16231,"ROADCLIPPER ENTERPRISES, INC.",6469,DIAMOND C TRAILER MFG.,17772,Diamond C Trailer Mfg.,1989,,,6,UNITED STATES (USA),TEXAS,MT. PLEASANT,,,,,61,Trailer,,,,,16,Utility Trailer,,,16.000,Flatbed,2,,
202305433156,2,1,4YMBU101*LT******,2024-08-02 03:06:25,0,6,TRAILER,13315,"CARRY-ON TRAILER, INC.",4933,CARRY-ON TRAILER,12040,Carry-On Trailer,2020,,,6,UNITED STATES (USA),TEXAS,MEXIA,,,,,61,Trailer,,,,,32,Open Bed Trailer,1,Ball Type Pull,10.000,,1,,
202305438660,1,1,1GRAA561*6K******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2006,,,6,UNITED STATES (USA),ILLINOIS,KEWANEE,,,,Effective 01/01/00,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,56.000,Dry Freight/ Reefer/ Insulated Van,1,,
202305440706,2,1,16VPX182*62******,2024-08-02 03:06:25,0,6,TRAILER,9132,"BIG TEX TRAILER MANUFACTURING, LLC",1136,BIG TEX,5625,Big Tex,2006,,,6,UNITED STATES (USA),TEXAS,MOUNT PLEASANT,"Big Tex Trailer Manufacturing, Inc.",,,,61,Trailer,,,,,16,Utility Trailer,,,18.000,,2,,
202305444230,1,1,1RND53A3*FR******,2024-08-02 03:06:25,0,6,TRAILER,3579,"REITNOUER, INC.",5594,REITNOUER INC,14493,Reitnouer Inc Trailers,2015,,,6,UNITED STATES (USA),PENNSYLVANIA,READING,,,,,61,Trailer,9,"Class 8: 33,001 lb and above (14,969 kg and above)",,,61,Drop Deck Trailer,6,Kingpin,53.000,Airride,3,,
202305444911,2,1,1MDASAU2*NA******,2024-08-02 03:06:25,0,6,TRAILER,3805,MIDWEST INDUSTRIES INC,6317,SHORELAND'R,24784,ShoreLand'r,2022,B46TCBL OEM,,6,UNITED STATES (USA),IOWA,IDA GROVE,,,,,61,Trailer,,,,,2,Boat Trailer,,,23.000,,2,,
202305445655,2,1,1UYVS245*M3******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2021,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,45.000,,2,,
202305446665,2,1,1UYVS253*BM******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2011,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305447552,2,1,5EF3SC33*1B******,2024-08-02 03:06:25,0,6,TRAILER,4094,CHEETAH CHASSIS CORPORATION,4029,CHEETAH CHASSIS,8699,CHEETAH CHASSIS,2001,,,6,UNITED STATES (USA),PENNSYLVANIA,BERWICK,,,,,61,Trailer,,,,,46,Chassis,14,Bumper Pull,33.000,,3,,
202305447824,1,1,1W1B5321*L5******,2024-08-02 03:06:25,1,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2020,,,6,UNITED STATES (USA),SOUTH DAKOTA,YANKTON,,,,,61,Trailer,,,,,6,Flat Bed Trailer/Platform Trailer,31,Ball Hitch,32.000,,1,,
202305459995,1,1,4P5PL252*J3******,2024-08-02 03:06:25,0,6,TRAILER,16013,"PJ TRAILERS MANUFACTURING, INC.",6060,PJ,28324,PJ,2018,,,6,UNITED STATES (USA),OHIO,MT. ORAB,,,,,61,Trailer,,,,,101,Other,30,Other,25.000,Variable HITCH based on Size/Type of Trailer,2,,
202305462652,3,1,53BLTEC1*DU******,2024-08-02 03:06:25,0,6,TRAILER,6339,"LGS INDUSTRIES, INC.",1919,LGS INDUSTRIES,5447,LOOK,2013,,,6,UNITED STATES (USA),GEORGIA,,,,,,61,Trailer,,,,,5,Enclosed Trailer,1,Ball Type Pull,39.000,Length = 30-39,1,,
202305465122,1,1,3H3V536F*SJ******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2025,,,12,MEXICO,BAJA CALIFORNIA,TIJUANA,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,5,Fifth Wheel,53.000,,6,,
202305466017,1,1,3H3V532C*KR******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2019,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,,61,Trailer,,,,,36,Van Trailer,,,53.000,Material: Aluminum/Steel,2,,
202305466281,1,1,1GRAA062*HW******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2017,,,6,UNITED STATES (USA),NEBRASKA,WAYNE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Dry Freight Van / Reefer Van / Insulated Van,2,,
202305468640,1,1,1W1B4222*L7******,2024-08-02 03:06:25,0,6,TRAILER,11681,WILSON TRAILER CO.,10450,WILSON,27561,Wilson,2020,,,6,UNITED STATES (USA),SOUTH DAKOTA,LENNOX,,,,,61,Trailer,,,,,33,Grain Trailer,31,Ball Hitch,22.000,,2,,
202305474144,1,1,1T9SC534*KB656***,2024-08-02 03:06:25,0,6,TRAILER,2304,"TRINITY TRAILER MFG., INC.",3552,"TRINITY TRAILER MFG., INC.",7903,"TRINITY TRAILER MFG., INC.",2019,,,6,UNITED STATES (USA),IDAHO,BOISE,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,53.000,Commodity Body,4,,
202305475605,2,1,3H3V532K*NS******,2024-08-02 03:06:25,0,6,TRAILER,14282,"HYUNDAI DE MEXICO, S.A. DE C.V.",4876,HYUNDAI TRANSLEAD TRAILERS,11496,Hyundai Translead Trailers,2022,,,12,MEXICO,BAJA CALIFORNIA,ROSARITO,,,,Body Type: SEMITRAILER,61,Trailer,,,,,36,Van Trailer,6,Kingpin,53.000,,2,,
202305480120,2,1,1UYVS253*HM******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2017,,,6,UNITED STATES (USA),VIRGINIA,MARION,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305480251,1,1,1UYVS253*P3******,2024-08-02 03:06:25,0,6,TRAILER,10289,UTILITY TRAILER MANUFACTURING COMPANY,10138,UTILITY TRAILER MANUFACTURER,26222,Utility Trailer Manufacturer,2023,,,6,UNITED STATES (USA),ARKANSAS,PARAGOULD,,,,,61,Trailer,,,,,36,Van Trailer,4,Straight Semi/Semi Trailer,53.000,,2,,
202305481987,2,1,1GRAA800*FB******,2024-08-02 03:06:25,0,6,TRAILER,1073,GREAT DANE TRAILERS,520,GREAT DANE TRAILERS,13436,Great Dane Trailers,2015,,,6,UNITED STATES (USA),INDIANA,BRAZIL,,,,,61,Trailer,,,,,,,4,Straight Semi/Semi Trailer,40.000,Dry Freight Van / Reefer Van / Insulated Van,0,,
202305482002,1,1,3H4SS412*P3******,2024-08-02 03:06:25,0,6,TRAILER,5564,"HEIL TRAILER INTERNATIONAL, CO",2365,"HEIL TRAILER INTERNATIONAL, CO.",6142,"Heil Trailer International, Co.",2023,,,12,MEXICO,,JUAREZ,,,,,61,Trailer,,,,,174,Dry Bulk Trailer,4,Straight Semi/Semi Trailer,41.000,AL. PNEUMATIC,2,,
202305483335,1,1,5JWDD142*PN******,2024-08-02 03:06:25,0,6,TRAILER,9916,NOVAE LLC,2158,H & H TRAILERS,5933,H & H Trailers,2023,,,6,UNITED STATES (USA),IOWA,CLARINDA,,,,,61,Trailer,,,,,4,Dump Trailer/Dumping Trailer,1,Ball Type Pull,14.000,Dumpbox,2,,
202305484765,1,1,1V9PF382*RN062***,2024-08-02 03:06:25,0,6,TRAILER,10999,VIKING TRAILERS,5688,VIKING TRAILER,14907,Viking Trailer,2024,Folding Pole,,6,UNITED STATES (USA),TEXAS,NACOGDOCHES,,,,,61,Trailer,,,,,101,Other,,,38.000,"Pole, Piper or Log Transport Trailer",2,,
